order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
2502241070,39405,23-12-2024 05:48,23-12-2024 05:53,5,4.54,On Time,Traffic
5359569367,21053,03-02-2025 08:13,03-02-2025 08:08,-5,3.84,On Time,
7452343133,5487,02-07-2025 22:36,02-07-2025 22:42,6,2.43,Slightly Delayed,Traffic
3042324178,83160,21-08-2024 20:52,21-08-2024 20:59,7,4.16,Slightly Delayed,Traffic
200686535,51179,22-09-2023 13:07,22-09-2023 13:11,4,1.61,On Time,Traffic
55027683,89072,15-11-2023 03:08,15-11-2023 03:11,3,3.8,On Time,Traffic
3236554729,6508,09-08-2025 01:42,09-08-2025 01:53,11,0.61,Slightly Delayed,Traffic
4155902134,81068,25-09-2025 11:51,25-09-2025 11:51,0,1.45,On Time,
2070676037,54671,16-06-2025 12:12,16-06-2025 12:16,4,1.92,On Time,Traffic
6036215033,74503,04-09-2025 19:53,04-09-2025 20:01,8,0.61,Slightly Delayed,Traffic
1796499261,58248,06-06-2024 16:59,06-06-2024 17:01,2,1.49,On Time,Traffic
3467174013,47274,20-10-2023 12:56,20-10-2023 12:51,-5,2.33,On Time,
3609214941,98798,15-11-2023 14:44,15-11-2023 15:05,21,0.52,Significantly Delayed,Traffic
4748907333,8199,26-11-2025 22:29,26-11-2025 22:31,2,4.15,On Time,Traffic
1839220541,50013,11-06-2025 16:41,11-06-2025 16:36,-5,4.9,On Time,
4586921608,40591,04-04-2023 22:52,04-04-2023 22:56,4,4.97,On Time,Traffic
7445596491,70792,19-09-2023 05:27,19-09-2023 05:29,2,4.59,On Time,Traffic
1338255430,90420,14-06-2025 22:06,14-06-2025 22:15,9,4.96,Slightly Delayed,Traffic
3414787388,52556,11-12-2024 14:10,11-12-2024 14:08,-2,1.59,On Time,
6862943195,12032,01-07-2024 00:37,01-07-2024 00:37,0,3.48,On Time,
2932255147,7932,26-12-2023 12:50,26-12-2023 12:46,-4,0.91,On Time,
4459784635,63396,07-03-2023 05:19,07-03-2023 05:25,6,1.71,Slightly Delayed,Traffic
6228764142,5831,28-10-2025 13:00,28-10-2025 13:01,1,4.14,On Time,Traffic
9687306523,67759,12-02-2024 23:52,12-02-2024 23:52,0,3.09,On Time,
182430894,68751,10-02-2024 05:59,10-02-2024 05:58,-1,1.72,On Time,
8015294882,37307,10-04-2025 09:35,10-04-2025 09:43,8,3.93,Slightly Delayed,Traffic
2660715792,22609,25-12-2024 08:25,25-12-2024 08:27,2,2.7,On Time,Traffic
9870234681,14138,21-03-2023 17:46,21-03-2023 18:04,18,1.62,Significantly Delayed,Traffic
2338214390,54790,02-06-2023 02:21,02-06-2023 02:24,3,1.89,On Time,Traffic
7585583784,51442,08-03-2025 18:01,08-03-2025 18:02,1,1.19,On Time,Traffic
6761183208,27211,14-09-2023 20:49,14-09-2023 21:10,21,4.54,Significantly Delayed,Traffic
2771019451,33872,05-04-2025 13:24,05-04-2025 13:28,4,1.81,On Time,Traffic
882594385,92835,08-08-2025 09:11,08-08-2025 09:19,8,4.11,Slightly Delayed,Traffic
7565755155,82410,30-05-2023 21:14,30-05-2023 21:19,5,1.29,On Time,Traffic
8403162110,50582,24-06-2023 07:59,24-06-2023 08:04,5,1.6,On Time,Traffic
7711029513,20823,10-02-2023 16:02,10-02-2023 16:01,-1,3.95,On Time,
2559531990,6182,10-05-2023 19:33,10-05-2023 19:33,0,4.69,On Time,
6061702029,2371,26-09-2025 08:40,26-09-2025 08:35,-5,0.83,On Time,
500657884,24186,25-12-2024 14:21,25-12-2024 14:29,8,1.26,Slightly Delayed,Traffic
5176612362,22800,16-03-2024 17:32,16-03-2024 17:35,3,4.89,On Time,Traffic
7666629464,14525,06-02-2023 02:58,06-02-2023 03:00,2,3.43,On Time,Traffic
1907498878,99766,02-07-2023 11:21,02-07-2023 11:19,-2,1.36,On Time,
2171424096,25985,23-11-2025 10:14,23-11-2025 10:17,3,3.79,On Time,Traffic
7677440328,83816,20-08-2023 07:59,20-08-2023 07:55,-4,3.51,On Time,
9807509749,87817,13-01-2024 04:01,13-01-2024 04:04,3,4.69,On Time,Traffic
6261610355,2230,29-11-2025 05:41,29-11-2025 05:44,3,2.97,On Time,Traffic
1828230416,41093,20-09-2025 14:58,20-09-2025 15:21,23,2.65,Significantly Delayed,Traffic
9572030168,59989,11-02-2023 13:44,11-02-2023 13:50,6,1.93,Slightly Delayed,Traffic
1396049818,57356,09-11-2024 10:39,09-11-2024 10:47,8,4.47,Slightly Delayed,Traffic
4675511929,85676,02-11-2023 00:12,02-11-2023 00:12,0,3.24,On Time,
7394063030,3515,16-03-2024 15:45,16-03-2024 15:40,-5,1.63,On Time,
4711578880,4216,10-10-2023 04:40,10-10-2023 04:35,-5,2.8,On Time,
5838206176,83945,02-05-2024 21:11,02-05-2024 21:13,2,1.88,On Time,Traffic
5677311957,2771,06-03-2025 06:21,06-03-2025 06:17,-4,2,On Time,
1767027357,6411,28-11-2023 03:47,28-11-2023 03:44,-3,2.01,On Time,
3549687104,55145,29-09-2023 01:32,29-09-2023 01:47,15,1.37,Slightly Delayed,Traffic
7131877154,89193,05-05-2024 22:02,05-05-2024 22:05,3,0.69,On Time,Traffic
1775456026,96787,22-05-2025 03:18,22-05-2025 03:13,-5,4.4,On Time,
4883524741,96769,18-09-2024 20:54,18-09-2024 20:52,-2,1.16,On Time,
3267717322,88917,03-03-2024 02:49,03-03-2024 02:52,3,2.19,On Time,Traffic
4929668502,49888,04-08-2024 13:24,04-08-2024 13:19,-5,4.28,On Time,
7711723588,95347,14-02-2023 18:57,14-02-2023 18:53,-4,5,On Time,
8770157529,30360,10-04-2024 22:36,10-04-2024 22:34,-2,2.8,On Time,
5880099214,17576,17-08-2023 07:20,17-08-2023 07:18,-2,4.42,On Time,
1841270434,8407,09-10-2024 18:12,09-10-2024 18:09,-3,2.24,On Time,
2447181276,78604,30-10-2024 05:25,30-10-2024 05:29,4,4.48,On Time,Traffic
2325958685,11204,29-08-2023 23:20,29-08-2023 23:15,-5,3.12,On Time,
6653928449,76698,13-10-2024 15:57,13-10-2024 16:06,9,4.97,Slightly Delayed,Traffic
4236115928,37083,26-07-2025 13:25,26-07-2025 13:25,0,2.18,On Time,
6726474713,48568,25-02-2023 06:39,25-02-2023 06:37,-2,3.04,On Time,
6907435367,4685,19-10-2023 02:36,19-10-2023 02:33,-3,2.87,On Time,
7367602411,64705,02-12-2024 01:48,02-12-2024 01:59,11,3.49,Slightly Delayed,Traffic
9497068598,85513,18-08-2023 01:52,18-08-2023 01:49,-3,4.4,On Time,
8790179760,32327,01-01-2023 13:22,01-01-2023 13:18,-4,4.34,On Time,
7009996502,13389,21-10-2025 09:19,21-10-2025 09:39,20,3.23,Significantly Delayed,Traffic
4405740868,95649,07-11-2025 19:04,07-11-2025 19:05,1,4.02,On Time,Traffic
8329766429,63110,07-02-2025 22:47,07-02-2025 22:43,-4,3.87,On Time,
98005861,5644,24-04-2024 17:11,24-04-2024 17:15,4,2.02,On Time,Traffic
537490739,48876,23-08-2023 04:24,23-08-2023 04:23,-1,1.54,On Time,
1275500287,76846,02-10-2025 19:25,02-10-2025 19:34,9,3.67,Slightly Delayed,Traffic
5459290069,62207,17-01-2023 23:38,17-01-2023 23:44,6,1.79,Slightly Delayed,Traffic
6628958836,60775,16-05-2025 23:36,16-05-2025 23:31,-5,1.59,On Time,
511856076,39851,22-10-2024 03:54,22-10-2024 03:54,0,1.54,On Time,
3461856362,57196,29-09-2023 21:34,29-09-2023 21:30,-4,4.81,On Time,
3005944558,39277,24-03-2025 19:57,24-03-2025 20:12,15,2.31,Slightly Delayed,Traffic
7916963743,125,28-08-2023 02:41,28-08-2023 02:36,-5,3.04,On Time,
6466300860,80528,27-08-2025 10:02,27-08-2025 09:59,-3,2.94,On Time,
1735468145,19779,18-09-2023 07:55,18-09-2023 07:54,-1,3.78,On Time,
8443369566,92781,15-03-2023 11:24,15-03-2023 11:24,0,2.51,On Time,
149456602,75222,10-11-2023 13:35,10-11-2023 13:39,4,2.36,On Time,Traffic
559741659,62827,27-12-2024 18:26,27-12-2024 18:38,12,4.78,Slightly Delayed,Traffic
3282682548,54349,07-03-2024 17:13,07-03-2024 17:12,-1,0.78,On Time,
3178875158,23524,15-04-2025 11:29,15-04-2025 11:36,7,3.46,Slightly Delayed,Traffic
769404400,48205,06-09-2023 05:41,06-09-2023 05:48,7,2.55,Slightly Delayed,Traffic
7669938570,28177,08-11-2025 19:10,08-11-2025 19:15,5,3.56,On Time,Traffic
6978941652,74078,27-09-2024 11:06,27-09-2024 11:02,-4,2.57,On Time,
9351909772,60540,15-02-2024 18:35,15-02-2024 18:37,2,1.35,On Time,Traffic
96130807,90336,10-03-2025 22:11,10-03-2025 22:15,4,0.88,On Time,Traffic
8501223123,4999,10-11-2024 09:12,10-11-2024 09:17,5,4.98,On Time,Traffic
4378855173,6486,29-07-2024 23:14,29-07-2024 23:09,-5,4.72,On Time,
2774852272,76206,13-08-2024 23:17,13-08-2024 23:20,3,3.58,On Time,Traffic
9394199365,57182,03-04-2025 21:53,03-04-2025 21:51,-2,1.21,On Time,
6102174876,49397,26-03-2025 14:10,26-03-2025 14:11,1,0.63,On Time,Traffic
2102389176,85128,14-05-2025 18:49,14-05-2025 18:46,-3,4.23,On Time,
1303164849,8824,25-02-2023 20:37,25-02-2023 20:39,2,2.91,On Time,Traffic
2072422885,22585,26-06-2023 04:27,26-06-2023 04:32,5,3.99,On Time,Traffic
2459726514,55627,21-11-2024 22:43,21-11-2024 22:49,6,2.42,Slightly Delayed,Traffic
7956444456,92212,11-06-2023 09:47,11-06-2023 09:51,4,4.8,On Time,Traffic
7849778306,73146,21-05-2023 13:15,21-05-2023 13:15,0,2.41,On Time,
5752757454,74980,09-02-2024 08:52,09-02-2024 08:56,4,4.8,On Time,Traffic
5903214714,73206,01-10-2023 07:02,01-10-2023 07:15,13,2.79,Slightly Delayed,Traffic
4946426645,56640,22-06-2024 09:14,22-06-2024 09:15,1,4.51,On Time,Traffic
6584568121,25203,18-09-2023 17:51,18-09-2023 17:55,4,4.8,On Time,Traffic
2616602030,91591,04-12-2025 05:13,04-12-2025 05:22,9,3.23,Slightly Delayed,Traffic
4905314081,9065,08-11-2023 21:01,08-11-2023 21:03,2,4.86,On Time,Traffic
1486220982,2640,05-02-2025 17:13,05-02-2025 17:20,7,4.67,Slightly Delayed,Traffic
1742546948,51385,27-11-2023 03:09,27-11-2023 03:19,10,2.68,Slightly Delayed,Traffic
5618061410,76059,13-01-2025 08:02,13-01-2025 08:12,10,0.75,Slightly Delayed,Traffic
9631413009,74586,28-11-2025 21:56,28-11-2025 22:00,4,1.78,On Time,Traffic
5480908011,74522,13-06-2025 00:24,13-06-2025 00:28,4,0.79,On Time,Traffic
3121777265,21235,11-10-2025 23:37,11-10-2025 23:37,0,2.28,On Time,
5627316584,34837,27-03-2024 20:12,27-03-2024 20:39,27,4.3,Significantly Delayed,Traffic
1335925034,92227,05-04-2023 05:21,05-04-2023 05:18,-3,2.86,On Time,
5315932569,33190,10-01-2024 06:36,10-01-2024 06:35,-1,3.53,On Time,
94568146,4917,24-05-2024 00:25,24-05-2024 00:22,-3,3.53,On Time,
1441758987,2054,15-12-2025 22:32,15-12-2025 22:36,4,4.08,On Time,Traffic
5486084749,81106,10-12-2024 13:32,10-12-2024 13:36,4,4.99,On Time,Traffic
7976302444,55746,14-09-2025 03:27,14-09-2025 03:29,2,0.98,On Time,Traffic
5249614902,95019,05-03-2025 07:06,05-03-2025 07:08,2,0.9,On Time,Traffic
642413105,76293,18-05-2023 09:58,18-05-2023 09:56,-2,0.61,On Time,
5480646227,50083,13-05-2024 11:03,13-05-2024 11:27,24,4.23,Significantly Delayed,Traffic
6563891935,6304,20-03-2025 07:15,20-03-2025 07:24,9,2.51,Slightly Delayed,Traffic
9532137146,39755,05-01-2024 03:53,05-01-2024 03:57,4,1.6,On Time,Traffic
4477875093,75866,11-11-2025 23:11,11-11-2025 23:38,27,2.75,Significantly Delayed,Traffic
814585263,86859,14-02-2025 13:07,14-02-2025 13:05,-2,2.88,On Time,
3626330444,53999,12-10-2025 19:29,12-10-2025 19:52,23,1.36,Significantly Delayed,Traffic
829720425,16100,22-02-2025 21:18,22-02-2025 21:32,14,1.03,Slightly Delayed,Traffic
8748663115,52296,11-06-2025 17:38,11-06-2025 17:55,17,3.54,Significantly Delayed,Traffic
2984763360,8816,11-01-2024 00:50,11-01-2024 00:51,1,2.94,On Time,Traffic
8639899347,15092,06-12-2024 03:24,06-12-2024 03:22,-2,2.89,On Time,
6787720565,78786,21-05-2024 14:05,21-05-2024 14:09,4,4.99,On Time,Traffic
8917954785,7517,25-04-2025 22:48,25-04-2025 23:02,14,1.28,Slightly Delayed,Traffic
9774919908,38174,20-11-2023 10:42,20-11-2023 10:46,4,3.12,On Time,Traffic
4015346410,16871,22-06-2024 16:55,22-06-2024 16:56,1,1.35,On Time,Traffic
829965858,27957,10-08-2023 08:55,10-08-2023 08:51,-4,2.65,On Time,
7168176290,75952,08-09-2025 15:44,08-09-2025 15:42,-2,4.77,On Time,
5675357922,36769,18-02-2023 12:04,18-02-2023 12:00,-4,1.28,On Time,
3277790842,60915,02-05-2024 00:11,02-05-2024 00:06,-5,3.73,On Time,
5789011659,5172,19-02-2025 04:43,19-02-2025 04:56,13,2.31,Slightly Delayed,Traffic
1459325838,42912,11-10-2024 14:50,11-10-2024 15:08,18,3.48,Significantly Delayed,Traffic
5152387774,62042,08-08-2025 16:52,08-08-2025 17:00,8,4.38,Slightly Delayed,Traffic
6132044884,81037,29-02-2024 11:08,29-02-2024 11:09,1,4.36,On Time,Traffic
8777765356,35632,30-05-2025 21:04,30-05-2025 21:03,-1,1.43,On Time,
5325923939,73915,14-11-2025 19:09,14-11-2025 19:04,-5,1.68,On Time,
3047881823,45881,05-12-2025 15:20,05-12-2025 15:16,-4,3.46,On Time,
1606199051,82340,06-05-2023 04:20,06-05-2023 04:21,1,2.63,On Time,Traffic
3227629650,54934,13-08-2025 04:06,13-08-2025 04:29,23,2,Significantly Delayed,Traffic
6868149761,73994,29-12-2025 23:55,29-12-2025 23:50,-5,1.07,On Time,
7181460128,7146,06-03-2023 13:18,06-03-2023 13:18,0,2.17,On Time,
5109390812,97509,15-10-2023 08:34,15-10-2023 08:35,1,3.94,On Time,Traffic
7824892789,1951,07-10-2023 10:09,07-10-2023 10:07,-2,4.76,On Time,
7299786795,25622,03-06-2023 02:07,03-06-2023 02:03,-4,2.12,On Time,
3193775810,78907,29-04-2023 05:34,29-04-2023 05:42,8,2.94,Slightly Delayed,Traffic
6475184279,29786,30-09-2023 00:55,30-09-2023 00:58,3,3.99,On Time,Traffic
9850250629,94520,06-04-2024 19:31,06-04-2024 19:29,-2,3.34,On Time,
1281431209,55935,08-09-2024 06:24,08-09-2024 06:26,2,4.52,On Time,Traffic
8108591697,75209,29-11-2025 04:56,29-11-2025 05:01,5,4.33,On Time,Traffic
6707157253,75675,24-06-2024 21:23,24-06-2024 21:18,-5,0.96,On Time,
5900163551,22799,13-09-2025 22:00,13-09-2025 22:15,15,0.97,Slightly Delayed,Traffic
186706704,20713,28-11-2024 02:14,28-11-2024 02:17,3,4.82,On Time,Traffic
2761380277,17431,22-06-2024 17:16,22-06-2024 17:17,1,4.63,On Time,Traffic
7936376009,34860,22-01-2025 07:10,22-01-2025 07:14,4,2.28,On Time,Traffic
3705181815,44051,15-08-2023 04:11,15-08-2023 04:33,22,3.5,Significantly Delayed,Traffic
1461227567,85761,18-10-2024 01:10,18-10-2024 01:16,6,3.14,Slightly Delayed,Traffic
3690227956,6498,24-03-2025 13:40,24-03-2025 13:42,2,2.45,On Time,Traffic
1998943840,78485,05-02-2023 10:00,05-02-2023 09:57,-3,4.03,On Time,
5041540369,20942,19-03-2024 17:58,19-03-2024 17:54,-4,2.62,On Time,
2941644245,27969,01-04-2024 16:17,01-04-2024 16:19,2,3.09,On Time,Traffic
6143218277,15719,03-10-2024 03:41,03-10-2024 03:41,0,2.99,On Time,
337215309,89368,06-07-2025 02:36,06-07-2025 02:35,-1,4.45,On Time,
768075332,61673,28-04-2025 18:22,28-04-2025 18:24,2,1.11,On Time,Traffic
8797649881,75173,14-08-2024 21:41,14-08-2024 21:53,12,3.58,Slightly Delayed,Traffic
418419118,83368,05-08-2023 22:47,05-08-2023 23:10,23,1.99,Significantly Delayed,Traffic
1756862881,37549,17-09-2023 12:15,17-09-2023 12:17,2,2.59,On Time,Traffic
9213013375,36288,16-09-2025 20:02,16-09-2025 19:59,-3,0.7,On Time,
9530977867,97145,20-08-2024 10:22,20-08-2024 10:25,3,3.14,On Time,Traffic
9624940620,35202,10-06-2025 10:57,10-06-2025 11:03,6,4.88,Slightly Delayed,Traffic
4947896874,56146,19-10-2024 07:44,19-10-2024 08:10,26,4.79,Significantly Delayed,Traffic
7202140425,75194,02-07-2024 14:56,02-07-2024 15:11,15,1.78,Slightly Delayed,Traffic
2495159258,45259,20-02-2023 02:51,20-02-2023 02:51,0,3.99,On Time,
4601874586,66719,29-11-2024 19:55,29-11-2024 19:56,1,3.67,On Time,Traffic
9974559005,17874,22-03-2023 15:46,22-03-2023 15:47,1,0.94,On Time,Traffic
3746067741,61538,10-08-2023 14:16,10-08-2023 14:23,7,0.75,Slightly Delayed,Traffic
673234433,66375,17-07-2024 21:02,17-07-2024 21:00,-2,1.08,On Time,
1614034768,98857,22-09-2023 16:30,22-09-2023 16:26,-4,2.17,On Time,
9197595883,37373,06-11-2025 15:24,06-11-2025 15:20,-4,2.77,On Time,
919253563,42150,23-05-2025 08:45,23-05-2025 08:40,-5,3.58,On Time,
6959614717,13541,19-10-2025 15:01,19-10-2025 15:04,3,2.18,On Time,Traffic
7038410415,98601,12-05-2024 19:05,12-05-2024 19:32,27,1.85,Significantly Delayed,Traffic
455086622,66854,04-07-2023 08:08,04-07-2023 08:11,3,2.84,On Time,Traffic
699277656,43980,15-01-2023 16:15,15-01-2023 16:16,1,1.73,On Time,Traffic
4225659785,68441,16-07-2024 05:25,16-07-2024 05:27,2,4.77,On Time,Traffic
564543382,21392,23-05-2024 20:20,23-05-2024 20:24,4,3.37,On Time,Traffic
7882059422,31770,26-11-2023 09:46,26-11-2023 09:53,7,2.92,Slightly Delayed,Traffic
1168306056,70080,09-12-2024 04:19,09-12-2024 04:22,3,0.92,On Time,Traffic
1322495493,28866,13-06-2025 14:29,13-06-2025 14:24,-5,4.47,On Time,
5758970114,40492,13-09-2025 13:09,13-09-2025 13:06,-3,2.52,On Time,
6992980774,99032,25-11-2025 16:47,25-11-2025 16:51,4,2.49,On Time,Traffic
5575681385,74298,16-04-2024 22:01,16-04-2024 22:04,3,4.46,On Time,Traffic
9826502205,2762,03-11-2023 12:21,03-11-2023 12:31,10,3.77,Slightly Delayed,Traffic
9490504069,16706,10-01-2025 18:46,10-01-2025 18:41,-5,2.29,On Time,
1046560792,3236,25-11-2024 15:03,25-11-2024 15:01,-2,2.6,On Time,
4556743064,94568,17-11-2023 23:30,17-11-2023 23:29,-1,1.5,On Time,
2926170385,94215,11-08-2023 02:04,11-08-2023 02:06,2,3.48,On Time,Traffic
3220781736,31037,14-07-2025 15:21,14-07-2025 15:20,-1,2.05,On Time,
6849384981,78648,12-02-2024 00:36,12-02-2024 00:37,1,3.54,On Time,Traffic
4955270793,59054,19-09-2023 01:26,19-09-2023 01:30,4,2.82,On Time,Traffic
918778520,70588,16-03-2025 17:17,16-03-2025 17:31,14,4.34,Slightly Delayed,Traffic
5598353386,71025,22-07-2025 18:49,22-07-2025 18:51,2,1.43,On Time,Traffic
5705829246,70682,18-07-2024 11:12,18-07-2024 11:16,4,4.28,On Time,Traffic
2641380781,87835,01-10-2024 14:51,01-10-2024 15:01,10,1.16,Slightly Delayed,Traffic
5593781095,9918,06-04-2024 08:45,06-04-2024 08:48,3,3.75,On Time,Traffic
7885349242,75344,11-05-2024 00:49,11-05-2024 01:07,18,3.06,Significantly Delayed,Traffic
1449727270,13739,29-06-2025 05:03,29-06-2025 04:59,-4,2.7,On Time,
1679942275,37279,10-02-2025 07:43,10-02-2025 07:48,5,2.98,On Time,Traffic
5954775897,67388,01-10-2024 00:53,01-10-2024 00:56,3,1.49,On Time,Traffic
431281919,80042,23-04-2023 09:34,23-04-2023 09:31,-3,3.84,On Time,
3754400447,14145,15-09-2023 18:02,15-09-2023 18:13,11,2.12,Slightly Delayed,Traffic
9237742144,93817,16-02-2023 02:35,16-02-2023 02:37,2,1.55,On Time,Traffic
3972523412,82012,23-12-2024 17:28,23-12-2024 17:42,14,4.54,Slightly Delayed,Traffic
2487435099,44153,03-01-2023 07:21,03-01-2023 07:36,15,2.94,Slightly Delayed,Traffic
5223266041,14612,20-06-2023 11:12,20-06-2023 11:07,-5,2.99,On Time,
6444112038,90692,24-12-2023 23:28,24-12-2023 23:33,5,3.65,On Time,Traffic
6949607229,59834,22-05-2025 00:09,22-05-2025 00:15,6,0.81,Slightly Delayed,Traffic
4397053924,21917,26-07-2023 18:24,26-07-2023 18:20,-4,2.02,On Time,
8620346733,39552,23-07-2025 19:54,23-07-2025 19:58,4,0.68,On Time,Traffic
6696078660,77291,18-07-2025 00:41,18-07-2025 00:42,1,1.37,On Time,Traffic
2838121736,18047,29-08-2023 22:25,29-08-2023 22:20,-5,0.6,On Time,
9606466475,61178,28-03-2025 18:38,28-03-2025 18:51,13,4.5,Slightly Delayed,Traffic
4944457751,2463,23-08-2024 10:31,23-08-2024 10:42,11,1.96,Slightly Delayed,Traffic
9146642657,17319,12-02-2024 06:04,12-02-2024 06:09,5,0.65,On Time,Traffic
3139071295,66819,22-06-2024 19:15,22-06-2024 19:25,10,1.37,Slightly Delayed,Traffic
9214358169,17784,24-01-2025 12:47,24-01-2025 13:03,16,2.43,Significantly Delayed,Traffic
9311594410,3731,12-05-2024 14:14,12-05-2024 14:13,-1,2.34,On Time,
1927612894,48337,04-08-2025 06:44,04-08-2025 06:45,1,3.91,On Time,Traffic
1872424220,73004,07-12-2023 02:36,07-12-2023 02:32,-4,2.94,On Time,
7064659200,16691,17-08-2024 05:38,17-08-2024 05:44,6,3.91,Slightly Delayed,Traffic
5847843784,64788,08-06-2024 21:07,08-06-2024 21:11,4,2.21,On Time,Traffic
7709496644,43510,05-10-2024 00:00,04-10-2024 23:58,-2,1.74,On Time,
5932153157,29275,06-10-2023 01:32,06-10-2023 01:31,-1,3.59,On Time,
6567697435,46980,22-09-2023 08:38,22-09-2023 08:49,11,0.61,Slightly Delayed,Traffic
6414554581,86167,28-02-2025 22:54,28-02-2025 22:56,2,3.85,On Time,Traffic
8289390266,83273,13-07-2025 22:33,13-07-2025 22:46,13,2.32,Slightly Delayed,Traffic
8976256533,51115,14-10-2025 10:10,14-10-2025 10:11,1,4.58,On Time,Traffic
7664955946,84566,30-12-2023 13:12,30-12-2023 13:20,8,2.59,Slightly Delayed,Traffic
7801204038,76878,20-03-2024 04:38,20-03-2024 04:33,-5,2.31,On Time,
5245319570,40338,08-12-2023 02:01,08-12-2023 02:19,18,3.83,Significantly Delayed,Traffic
1274562047,6643,19-03-2023 22:56,19-03-2023 23:22,26,4.8,Significantly Delayed,Traffic
8590775679,25883,12-03-2025 17:40,12-03-2025 17:41,1,1.27,On Time,Traffic
7729222999,2079,06-10-2023 14:38,06-10-2023 14:42,4,1.07,On Time,Traffic
1148638540,77474,20-12-2023 06:56,20-12-2023 07:03,7,4.16,Slightly Delayed,Traffic
6733809335,6524,16-04-2023 02:15,16-04-2023 02:15,0,3.3,On Time,
3451616931,9368,09-02-2025 11:28,09-02-2025 11:27,-1,4.73,On Time,
8304338467,8878,10-01-2025 09:28,10-01-2025 09:27,-1,4.44,On Time,
3546282670,57145,24-06-2023 09:11,24-06-2023 09:10,-1,0.93,On Time,
271384578,27030,05-01-2024 19:24,05-01-2024 19:20,-4,4.4,On Time,
1255939938,57447,24-12-2023 05:20,24-12-2023 05:22,2,4.79,On Time,Traffic
8591488280,82240,17-08-2024 08:36,17-08-2024 08:48,12,4.97,Slightly Delayed,Traffic
7831072585,50022,30-07-2024 07:26,30-07-2024 07:24,-2,0.78,On Time,
6573348440,3425,04-06-2023 10:46,04-06-2023 10:41,-5,1.07,On Time,
2268309879,84212,02-11-2023 10:12,02-11-2023 10:09,-3,1.2,On Time,
3537016531,21524,01-08-2024 12:00,01-08-2024 11:59,-1,2.45,On Time,
3906394848,91287,18-06-2025 02:06,18-06-2025 02:01,-5,4.52,On Time,
9450635717,30006,19-08-2024 23:20,19-08-2024 23:16,-4,2.55,On Time,
7927065778,67341,04-01-2023 12:55,04-01-2023 12:51,-4,2.86,On Time,
3876046407,48321,29-10-2023 00:05,29-10-2023 00:32,27,1.18,Significantly Delayed,Traffic
9640866495,68666,11-08-2023 15:51,11-08-2023 15:50,-1,4.69,On Time,
7993856303,85901,31-01-2025 13:06,31-01-2025 13:02,-4,4.68,On Time,
629350924,54720,17-08-2025 23:23,17-08-2025 23:20,-3,4.91,On Time,
8514599864,32050,11-06-2023 09:09,11-06-2023 09:27,18,0.52,Significantly Delayed,Traffic
9696489627,36900,10-05-2024 21:36,10-05-2024 21:40,4,3.3,On Time,Traffic
5984755745,88826,09-08-2025 15:51,09-08-2025 15:53,2,3.61,On Time,Traffic
6410205646,69969,30-01-2023 22:32,30-01-2023 22:28,-4,3.8,On Time,
5648463425,47933,20-10-2023 16:29,20-10-2023 16:30,1,3.38,On Time,Traffic
640289214,59499,10-06-2025 06:30,10-06-2025 06:32,2,2.29,On Time,Traffic
2390278612,66688,28-01-2025 07:10,28-01-2025 07:23,13,2.25,Slightly Delayed,Traffic
4705692346,36923,10-12-2024 23:23,10-12-2024 23:26,3,4.98,On Time,Traffic
812303699,80000,02-11-2025 13:33,02-11-2025 13:41,8,2.46,Slightly Delayed,Traffic
6250512742,95231,14-02-2025 02:53,14-02-2025 02:55,2,4.7,On Time,Traffic
4702731884,51932,08-12-2023 03:38,08-12-2023 03:42,4,1.44,On Time,Traffic
613493520,23939,05-01-2023 14:49,05-01-2023 15:06,17,2.34,Significantly Delayed,Traffic
664303950,46158,20-03-2024 13:25,20-03-2024 13:39,14,2.06,Slightly Delayed,Traffic
1045464977,27378,10-06-2025 17:35,10-06-2025 17:39,4,1.49,On Time,Traffic
9931183129,60398,26-07-2025 15:55,26-07-2025 16:03,8,1.31,Slightly Delayed,Traffic
4151877787,71391,14-11-2025 18:54,14-11-2025 19:02,8,3.71,Slightly Delayed,Traffic
